TOOL,SAMPLE,ID/OOD,loss
DJ,dj_51_e5_p9.npy,ood,-354.1280517578125
DJ,dj_52_e5_p6.npy,ood,1830.698486328125
DJ,dj_53_e5_p8.npy,ood,2793.440185546875
DJ,dj_54_e5_p3.npy,ood,1196.7978515625
DJ,dj_55_e5_p1.npy,ood,1335.0487060546875
DJ,dj_56_e5_p6.npy,ood,1728.0582275390625
DJ,dj_57_e5_p2.npy,ood,1950.9705810546875
DJ,dj_58_e5_p2.npy,ood,1113.7625732421875
DJ,dj_59_e5_p9.npy,ood,648.8392944335938
DJ,dj_5_e5_p4.npy,ood,913.9134521484375
DJ,dj_60_e5_p6.npy,ood,1886.9384765625
DJ,dj_61_e5_p3.npy,ood,2272.35693359375
DJ,dj_62_e5_p6.npy,ood,1969.0416259765625
DJ,dj_63_e5_p6.npy,ood,1497.1385498046875
DJ,dj_64_e5_p6.npy,ood,152.62710571289062
DJ,dj_65_e5_p6.npy,ood,1696.091064453125
DJ,dj_66_e5_p3.npy,ood,2189.07666015625
DJ,dj_67_e5_p6.npy,ood,1796.0267333984375
DJ,dj_68_e5_p1.npy,ood,1541.764404296875
DJ,dj_69_e5_p6.npy,ood,1940.73876953125
DJ,dj_6_e5_p6.npy,ood,1686.4622802734375
DJ,dj_70_e5_p3.npy,ood,2953.77587890625
DJ,dj_71_e5_p6.npy,ood,2368.65283203125
DJ,dj_72_e5_p8.npy,ood,3242.335205078125
DJ,dj_73_e5_p3.npy,ood,2141.04931640625
DJ,dj_74_e5_p6.npy,ood,1843.438232421875
DJ,dj_75_e5_p9.npy,ood,3499.994873046875
DJ,dj_76_e5_p3.npy,ood,2199.95703125
DJ,dj_77_e5_p6.npy,ood,1772.0074462890625
DJ,dj_78_e5_p7.npy,ood,1712.8994140625
DJ,dj_79_e5_p6.npy,ood,1722.2694091796875
DJ,dj_7_e5_p6.npy,ood,1897.001220703125
DJ,dj_80_e5_p6.npy,ood,1418.0701904296875
DJ,dj_81_e5_p7.npy,ood,2037.6875
DJ,dj_82_e5_p6.npy,ood,1996.6329345703125
DJ,dj_83_e5_p2.npy,ood,388.6648864746094
DJ,dj_84_e5_p2.npy,ood,1672.36083984375
DJ,dj_85_e5_p6.npy,ood,1790.2042236328125
DJ,dj_86_e5_p6.npy,ood,1662.462646484375
DJ,dj_87_e5_p2.npy,ood,3419.696044921875
DJ,dj_88_e5_p9.npy,ood,1696.391845703125
DJ,dj_89_e5_p2.npy,ood,1050.628173828125
DJ,dj_8_e5_p6.npy,ood,1872.281982421875
DJ,dj_90_e5_p7.npy,ood,1384.524169921875
DJ,dj_91_e5_p4.npy,ood,1320.7354736328125
DJ,dj_92_e5_p8.npy,ood,2659.5771484375
DJ,dj_93_e5_p9.npy,ood,-455.5005798339844
DJ,dj_94_e5_p7.npy,ood,967.1124877929688
DJ,dj_95_e5_p2.npy,ood,972.3507690429688
DJ,dj_96_e5_p2.npy,ood,2444.751953125
DJ,dj_97_e5_p8.npy,ood,2814.3056640625
DJ,dj_98_e5_p8.npy,ood,2577.525390625
DJ,dj_99_e5_p6.npy,ood,1138.5872802734375
DJ,dj_9_e5_p9.npy,ood,2539.010498046875
DLF,dlf_0_e5_p3.npy,id,6598.2275390625
DLF,dlf_10_e5_p6.npy,id,7609.41845703125
DLF,dlf_11_e5_p6.npy,id,7051.802734375
DLF,dlf_12_e5_p6.npy,id,8478.0185546875
DLF,dlf_13_e5_p4.npy,id,7962.15625
DLF,dlf_14_e5_p6.npy,id,8437.44921875
DLF,dlf_15_e5_p6.npy,id,8453.02734375
DLF,dlf_16_e5_p9.npy,id,8820.6357421875
DLF,dlf_17_e5_p6.npy,id,7094.13671875
DLF,dlf_18_e5_p8.npy,id,8077.28515625
DLF,dlf_19_e5_p3.npy,id,7904.6328125
DLF,dlf_1_e5_p6.npy,id,6573.23583984375
DLF,dlf_20_e5_p6.npy,id,8011.29296875
DLF,dlf_21_e5_p6.npy,id,7139.8251953125
DLF,dlf_22_e5_p6.npy,id,7333.37841796875
DLF,dlf_23_e5_p3.npy,id,5624.72998046875
DLF,dlf_24_e5_p9.npy,id,6661.08154296875
DLF,dlf_25_e5_p7.npy,id,8313.908203125
DLF,dlf_26_e5_p0.npy,id,7922.12255859375
DLF,dlf_27_e5_p3.npy,id,9014.9130859375
DLF,dlf_28_e5_p6.npy,id,6657.98486328125
DLF,dlf_29_e5_p6.npy,id,6845.14013671875
DLF,dlf_2_e5_p6.npy,id,8888.0224609375
DLF,dlf_30_e5_p6.npy,id,8446.212890625
DLF,dlf_31_e5_p3.npy,id,8720.4638671875
DLF,dlf_32_e5_p6.npy,id,9354.4970703125
DLF,dlf_33_e5_p9.npy,id,8747.9326171875
DLF,dlf_34_e5_p9.npy,id,8367.30859375
DLF,dlf_35_e5_p9.npy,id,6788.65283203125
DLF,dlf_36_e5_p3.npy,id,8059.7470703125
DLF,dlf_37_e5_p3.npy,id,8687.8759765625
DLF,dlf_38_e5_p7.npy,id,8447.4541015625
DLF,dlf_39_e5_p6.npy,id,8618.7041015625
DLF,dlf_3_e5_p6.npy,id,6895.330078125
DLF,dlf_40_e5_p9.npy,id,9654.3916015625
DLF,dlf_41_e5_p6.npy,id,7118.36181640625
DLF,dlf_42_e5_p6.npy,id,8886.5712890625
DLF,dlf_43_e5_p3.npy,id,8197.67578125
DLF,dlf_44_e5_p9.npy,id,9938.9736328125
DLF,dlf_45_e5_p3.npy,id,9006.2138671875
DLF,dlf_46_e5_p3.npy,id,9257.78515625
DLF,dlf_47_e5_p2.npy,id,8166.609375
DLF,dlf_48_e5_p3.npy,id,9190.4873046875
DLF,dlf_49_e5_p9.npy,id,8499.666015625
DLF,dlf_4_e5_p3.npy,id,8803.1298828125
DLF,dlf_50_e5_p4.npy,id,8806.79296875
DLF,dlf_51_e5_p6.npy,id,6404.2666015625
DLF,dlf_52_e5_p6.npy,id,6700.42919921875
DLF,dlf_53_e5_p3.npy,id,9845.8564453125
DLF,dlf_54_e5_p8.npy,id,9387.0537109375
DLF,dlf_55_e5_p3.npy,id,8976.0224609375
DLF,dlf_56_e5_p3.npy,id,8163.90625
DLF,dlf_57_e5_p3.npy,id,6605.65625
DLF,dlf_58_e5_p9.npy,id,7991.7451171875
DLF,dlf_59_e5_p6.npy,id,7528.39794921875
DLF,dlf_5_e5_p6.npy,id,7311.712890625
DLF,dlf_60_e5_p6.npy,id,7657.4873046875
DLF,dlf_61_e5_p6.npy,id,7475.75830078125
DLF,dlf_62_e5_p6.npy,id,9924.5439453125
DLF,dlf_63_e5_p6.npy,id,8664.955078125
DLF,dlf_64_e5_p6.npy,id,7869.736328125
DLF,dlf_65_e5_p3.npy,id,8518.3125
DLF,dlf_66_e5_p6.npy,id,7665.39111328125
DLF,dlf_67_e5_p9.npy,id,8894.2216796875
DLF,dlf_68_e5_p9.npy,id,9449.1865234375
DLF,dlf_69_e5_p3.npy,id,8682.3896484375
DLF,dlf_6_e5_p6.npy,id,8584.1240234375
DLF,dlf_70_e5_p6.npy,id,7102.47021484375
DLF,dlf_71_e5_p7.npy,id,9794.8603515625
DLF,dlf_72_e5_p6.npy,id,9167.3369140625
DLF,dlf_73_e5_p3.npy,id,7160.7763671875
DLF,dlf_74_e5_p3.npy,id,8224.2578125
DLF,dlf_75_e5_p3.npy,id,9650.1279296875
DLF,dlf_76_e5_p3.npy,id,6929.75537109375
DLF,dlf_77_e5_p3.npy,id,7970.55810546875
DLF,dlf_78_e5_p7.npy,id,9220.1376953125
DLF,dlf_79_e5_p6.npy,id,7400.44384765625
DLF,dlf_7_e5_p6.npy,id,7227.59521484375
DLF,dlf_80_e5_p6.npy,id,9452.4453125
DLF,dlf_81_e5_p9.npy,id,7693.20654296875
DLF,dlf_82_e5_p3.npy,id,8250.4873046875
DLF,dlf_83_e5_p9.npy,id,8265.681640625
DLF,dlf_84_e5_p8.npy,id,9110.017578125
DLF,dlf_85_e5_p6.npy,id,9036.61328125
DLF,dlf_86_e5_p6.npy,id,9730.66015625
DLF,dlf_87_e5_p0.npy,id,9162.3203125
DLF,dlf_88_e5_p3.npy,id,8183.0703125
DLF,dlf_89_e5_p9.npy,id,9184.1875
DLF,dlf_8_e5_p6.npy,id,8697.859375
DLF,dlf_90_e5_p0.npy,id,8022.7744140625
DLF,dlf_91_e5_p8.npy,id,8999.9892578125
DLF,dlf_92_e5_p6.npy,id,8474.8046875
DLF,dlf_93_e5_p9.npy,id,6475.5615234375
DLF,dlf_94_e5_p6.npy,id,8352.65625
DLF,dlf_95_e5_p7.npy,id,8599.138671875
DLF,dlf_96_e5_p3.npy,id,8470.3212890625
DLF,dlf_97_e5_p3.npy,id,7973.6142578125
DLF,dlf_98_e5_p6.npy,id,6762.662109375
DLF,dlf_99_e5_p9.npy,id,8617.7666015625
DLF,dlf_9_e5_p0.npy,id,8976.2880859375
DX,dx_0_occl_e5_p3.npy,ood,3723.299072265625
DX,dx_10_occl_e5_p3.npy,id,7250.3154296875
DX,dx_11_occl_e5_p3.npy,id,7315.78173828125
DX,dx_12_occl_e5_p3.npy,ood,4640.72900390625
DX,dx_13_occl_e5_p6.npy,id,5646.54248046875
DX,dx_14_occl_e5_p3.npy,ood,5042.16552734375
DX,dx_15_occl_e5_p3.npy,ood,5328.984375
DX,dx_16_occl_e5_p3.npy,ood,3647.143798828125
DX,dx_17_occl_e5_p2.npy,ood,5391.93798828125
DX,dx_18_occl_e5_p3.npy,id,7136.20849609375
DX,dx_19_occl_e5_p7.npy,ood,2742.65966796875
DX,dx_1_occl_e5_p3.npy,id,5600.58203125
DX,dx_20_occl_e5_p3.npy,ood,5022.1474609375
DX,dx_21_occl_e5_p3.npy,ood,3086.85205078125
DX,dx_22_occl_e5_p3.npy,ood,5224.49951171875
DX,dx_23_occl_e5_p3.npy,id,7864.37158203125
DX,dx_24_occl_e5_p3.npy,id,8211.3408203125
DX,dx_25_occl_e5_p3.npy,ood,5092.98779296875
DX,dx_26_occl_e5_p3.npy,id,6650.3671875
DX,dx_27_occl_e5_p3.npy,ood,3560.02099609375
DX,dx_28_occl_e5_p3.npy,ood,5136.302734375
DX,dx_29_occl_e5_p3.npy,ood,5232.7861328125
DX,dx_2_occl_e5_p7.npy,ood,4958.96923828125
DX,dx_30_occl_e5_p3.npy,ood,3234.74267578125
DX,dx_31_occl_e5_p3.npy,id,6619.451171875
DX,dx_32_occl_e5_p2.npy,ood,5360.2802734375
DX,dx_33_occl_e5_p3.npy,ood,5382.951171875
DX,dx_34_occl_e5_p3.npy,id,6852.66064453125
DX,dx_35_occl_e5_p3.npy,ood,3347.152587890625
DX,dx_36_occl_e5_p6.npy,id,7465.0146484375
DX,dx_37_occl_e5_p3.npy,ood,5323.83740234375
DX,dx_38_occl_e5_p3.npy,id,5561.38037109375
DX,dx_39_occl_e5_p3.npy,ood,4671.6201171875
DX,dx_3_occl_e5_p3.npy,ood,3410.431884765625
DX,dx_40_occl_e5_p3.npy,ood,5144.16455078125
DX,dx_41_occl_e5_p3.npy,id,7284.1005859375
DX,dx_42_occl_e5_p3.npy,ood,5249.55615234375
DX,dx_43_blackout_e5_p4.npy,id,7911.9833984375
DX,dx_44_blackout_e5_p8.npy,id,8243.0029296875
DX,dx_45_blackout_e5_p3.npy,id,6630.517578125
DX,dx_46_blackout_e5_p2.npy,id,5793.84130859375
DX,dx_47_blackout_e5_p6.npy,id,6588.515625
DX,dx_48_blackout_e5_p6.npy,ood,1519.8206787109375
DX,dx_49_blackout_e5_p9.npy,id,7704.02392578125
DX,dx_4_occl_e5_p6.npy,id,7495.68603515625
DX,dx_50_blackout_e5_p4.npy,id,6986.29736328125
DX,dx_51_blackout_e5_p6.npy,id,7002.35009765625
DX,dx_52_blackout_e5_p6.npy,id,6768.94580078125
DX,dx_53_blackout_e5_p6.npy,id,6198.775390625
DX,dx_54_blackout_e5_p1.npy,id,5590.994140625
DX,dx_55_blackout_e5_p3.npy,ood,5380.97705078125
DX,dx_56_blackout_e5_p3.npy,id,7061.71728515625
DX,dx_57_blackout_e5_p8.npy,id,6164.833984375
DX,dx_58_blackout_e5_p6.npy,ood,4738.23583984375
DX,dx_59_blackout_e5_p8.npy,id,8019.54833984375
DX,dx_5_occl_e5_p3.npy,ood,5463.8212890625
DX,dx_60_blackout_e5_p8.npy,id,5838.52880859375
DX,dx_61_blackout_e5_p3.npy,id,5651.8759765625
DX,dx_62_blackout_e5_p3.npy,id,5735.05029296875
DX,dx_63_blackout_e5_p6.npy,id,6070.2919921875
DX,dx_64_blackout_e5_p3.npy,ood,5333.07275390625
DX,dx_65_blackout_e5_p6.npy,ood,4903.10546875
DX,dx_66_blackout_e5_p3.npy,ood,5053.04150390625
DX,dx_67_blackout_e5_p2.npy,id,7616.4228515625
DX,dx_68_blackout_e5_p6.npy,ood,4968.1884765625
DX,dx_69_blackout_e5_p6.npy,id,7375.91064453125
DX,dx_6_occl_e5_p3.npy,ood,3409.650146484375
DX,dx_70_blackout_e5_p6.npy,ood,5172.3720703125
DX,dx_71_blackout_e5_p3.npy,id,5642.38671875
DX,dx_72_blackout_e5_p6.npy,id,6725.62451171875
DX,dx_73_blackout_e5_p3.npy,id,6920.0966796875
DX,dx_74_blackout_e5_p6.npy,ood,4098.43408203125
DX,dx_75_blackout_e5_p7.npy,id,6018.61962890625
DX,dx_76_blackout_e5_p8.npy,ood,5427.92626953125
DX,dx_77_light_e5_p3.npy,ood,-2452.238037109375
DX,dx_78_light_e5_p3.npy,ood,756.8206787109375
DX,dx_79_light_e5_p6.npy,id,6900.1494140625
DX,dx_7_occl_e5_p3.npy,id,7354.681640625
DX,dx_80_light_e5_p3.npy,ood,1002.0612182617188
DX,dx_81_light_e5_p4.npy,ood,4400.95751953125
DX,dx_82_light_e5_p9.npy,ood,684.130126953125
DX,dx_83_light_e5_p4.npy,ood,-434.7176818847656
DX,dx_84_light_e5_p9.npy,id,9127.8251953125
DX,dx_85_light_e5_p4.npy,id,8154.9052734375
DX,dx_86_light_e5_p3.npy,ood,3230.125
DX,dx_87_light_e5_p3.npy,ood,4679.97216796875
DX,dx_88_light_e5_p8.npy,ood,4239.3291015625
DX,dx_89_light_e5_p2.npy,id,9569.060546875
DX,dx_8_occl_e5_p3.npy,id,8195.2802734375
DX,dx_90_light_e5_p3.npy,ood,1400.8399658203125
DX,dx_91_light_e5_p8.npy,ood,4943.41015625
DX,dx_92_light_e5_p8.npy,id,6250.2490234375
DX,dx_93_light_e5_p3.npy,id,5989.654296875
DX,dx_94_light_e5_p3.npy,ood,-340.4607238769531
DX,dx_95_light_e5_p3.npy,ood,3458.68017578125
DX,dx_96_light_e5_p1.npy,id,8258.0185546875
DX,dx_97_light_e5_p7.npy,id,6086.07177734375
DX,dx_98_light_e5_p9.npy,ood,-244.1219482421875
DX,dx_99_light_e5_p3.npy,ood,-1249.63134765625
DX,dx_9_occl_e5_p3.npy,ood,5447.38720703125
OX,ox_0_e5_p1.npy,id,9899.755859375
OX,ox_10_e5_p6.npy,id,5725.31591796875
OX,ox_11_e5_p6.npy,id,7249.08935546875
OX,ox_12_e5_p6.npy,id,8403.173828125
OX,ox_13_e5_p2.npy,id,10014.7685546875
OX,ox_14_e5_p9.npy,id,9395.7939453125
OX,ox_15_e5_p3.npy,id,8559.6337890625
OX,ox_16_e5_p3.npy,id,7583.759765625
OX,ox_17_e5_p6.npy,id,8038.7333984375
OX,ox_18_e5_p7.npy,id,9719.828125
OX,ox_19_e5_p0.npy,id,8896.578125
OX,ox_1_e5_p3.npy,id,8139.0390625
OX,ox_20_e5_p6.npy,id,9596.04296875
OX,ox_21_e5_p6.npy,id,6851.00439453125
OX,ox_22_e5_p8.npy,id,8433.8896484375
OX,ox_23_e5_p9.npy,id,8140.9228515625
OX,ox_24_e5_p6.npy,id,8385.9619140625
OX,ox_25_e5_p6.npy,id,7968.45947265625
OX,ox_26_e5_p3.npy,id,9213.888671875
OX,ox_27_e5_p4.npy,id,10030.267578125
OX,ox_28_e5_p6.npy,id,9431.4296875
OX,ox_29_e5_p3.npy,id,8391.0087890625
OX,ox_2_e5_p8.npy,id,7811.6435546875
OX,ox_30_e5_p3.npy,id,8318.1474609375
OX,ox_31_e5_p6.npy,id,7850.29052734375
OX,ox_32_e5_p6.npy,id,7581.36962890625
OX,ox_33_e5_p9.npy,id,6881.89306640625
OX,ox_34_e5_p6.npy,id,9015.513671875
OX,ox_35_e5_p3.npy,id,9841.462890625
OX,ox_36_e5_p6.npy,id,9522.3125
OX,ox_37_e5_p6.npy,id,7411.5791015625
OX,ox_38_e5_p3.npy,id,8078.7509765625
OX,ox_39_e5_p3.npy,id,9804.1142578125
OX,ox_3_e5_p6.npy,id,9590.12890625
OX,ox_40_e5_p6.npy,id,6725.01904296875
OX,ox_41_e5_p7.npy,id,8743.8837890625
OX,ox_42_e5_p6.npy,id,10443.1474609375
OX,ox_43_e5_p6.npy,id,10181.724609375
OX,ox_44_e5_p3.npy,id,8092.27294921875
OX,ox_45_e5_p1.npy,id,7588.96484375
OX,ox_46_e5_p6.npy,id,9456.6279296875
OX,ox_47_e5_p6.npy,id,8204.7978515625
OX,ox_48_e5_p6.npy,id,9093.376953125
OX,ox_49_e5_p7.npy,id,7997.61279296875
OX,ox_4_e5_p9.npy,id,7402.08642578125
OX,ox_50_e5_p3.npy,id,9552.6513671875
OX,ox_51_e5_p6.npy,id,8397.751953125
OX,ox_52_e5_p9.npy,id,8588.1787109375
OX,ox_53_e5_p6.npy,id,8708.2998046875
OX,ox_54_e5_p6.npy,id,8528.5615234375
OX,ox_55_e5_p3.npy,id,8902.466796875
OX,ox_56_e5_p6.npy,id,7904.54833984375
OX,ox_57_e5_p9.npy,id,8078.1845703125
OX,ox_58_e5_p3.npy,id,9064.0224609375
OX,ox_59_e5_p9.npy,id,9763.6884765625
OX,ox_5_e5_p6.npy,id,10595.193359375
OX,ox_60_e5_p7.npy,id,8059.47216796875
OX,ox_61_e5_p6.npy,id,7700.39990234375
OX,ox_62_e5_p6.npy,id,7986.30859375
OX,ox_63_e5_p2.npy,id,9777.923828125
OX,ox_64_e5_p9.npy,id,10580.4404296875
OX,ox_65_e5_p2.npy,id,8322.361328125
OX,ox_66_e5_p3.npy,id,10814.53515625
OX,ox_67_e5_p9.npy,id,9618.591796875
OX,ox_68_e5_p8.npy,id,8928.666015625
OX,ox_69_e5_p9.npy,id,10281.9951171875
OX,ox_6_e5_p9.npy,id,10466.251953125
OX,ox_70_e5_p6.npy,id,9355.7861328125
OX,ox_71_e5_p6.npy,id,9760.533203125
OX,ox_72_e5_p3.npy,id,8690.4775390625
OX,ox_73_e5_p8.npy,id,9465.5859375
OX,ox_74_e5_p9.npy,id,8820.9091796875
OX,ox_75_e5_p6.npy,id,9966.4892578125
OX,ox_76_e5_p3.npy,id,7608.27783203125
OX,ox_77_e5_p6.npy,id,9585.21875
OX,ox_78_e5_p6.npy,id,8182.97021484375
OX,ox_79_e5_p8.npy,id,8254.072265625
OX,ox_7_e5_p6.npy,id,9002.1650390625
OX,ox_80_e5_p3.npy,id,10341.0673828125
OX,ox_81_e5_p1.npy,id,10133.8115234375
OX,ox_82_e5_p3.npy,id,10057.8916015625
OX,ox_83_e5_p6.npy,id,7980.060546875
OX,ox_84_e5_p6.npy,id,7443.1357421875
OX,ox_85_e5_p4.npy,id,9969.236328125
OX,ox_86_e5_p9.npy,id,9367.048828125
OX,ox_87_e5_p9.npy,id,7046.8310546875
OX,ox_88_e5_p3.npy,id,10385.080078125
OX,ox_89_e5_p6.npy,id,9133.2412109375
OX,ox_8_e5_p6.npy,id,8127.1181640625
OX,ox_90_e5_p3.npy,id,9310.728515625
OX,ox_91_e5_p3.npy,id,9473.53515625
OX,ox_92_e5_p3.npy,id,9583.4951171875
OX,ox_93_e5_p3.npy,id,8351.646484375
OX,ox_94_e5_p9.npy,id,10158.0244140625
OX,ox_95_e5_p3.npy,id,9905.890625
OX,ox_96_e5_p3.npy,id,6671.41162109375
OX,ox_97_e5_p3.npy,id,8419.0712890625
OX,ox_98_e5_p6.npy,id,9690.046875
OX,ox_99_e5_p6.npy,ood,4181.96630859375
OX,ox_9_e5_p3.npy,id,8106.43701171875
SV,sv_0_e5_p3.npy,id,9261.9765625
SV,sv_10_e5_p8.npy,id,10586.4072265625
SV,sv_11_e5_p6.npy,id,10756.724609375
SV,sv_12_e5_p7.npy,id,9305.5888671875
SV,sv_13_e5_p2.npy,id,8116.595703125
SV,sv_14_e5_p3.npy,id,8257.216796875
SV,sv_15_e5_p1.npy,id,10420.953125
SV,sv_16_e5_p7.npy,id,11156.52734375
SV,sv_17_e5_p3.npy,id,10432.6748046875
SV,sv_18_e5_p3.npy,id,9234.7646484375
SV,sv_19_e5_p3.npy,id,10548.1572265625
SV,sv_1_e5_p6.npy,id,10313.466796875
SV,sv_20_e5_p8.npy,id,10472.19921875
SV,sv_21_e5_p6.npy,id,10406.4091796875
SV,sv_22_e5_p6.npy,id,10524.021484375
SV,sv_23_e5_p2.npy,id,10700.4423828125
SV,sv_24_e5_p8.npy,id,7966.91064453125
SV,sv_25_e5_p8.npy,id,10271.9423828125
SV,sv_26_e5_p3.npy,id,9174.8203125
SV,sv_27_e5_p6.npy,id,8428.7060546875
SV,sv_28_e5_p1.npy,id,10022.681640625
SV,sv_29_e5_p1.npy,id,8759.24609375
SV,sv_2_e5_p3.npy,id,9083.8916015625
SV,sv_30_e5_p3.npy,id,9877.1396484375
SV,sv_31_e5_p9.npy,id,6748.5576171875
SV,sv_32_e5_p4.npy,id,9967.15234375
SV,sv_33_e5_p3.npy,id,11083.80859375
SV,sv_34_e5_p3.npy,id,8399.9189453125
SV,sv_35_e5_p3.npy,id,10527.21875
SV,sv_36_e5_p3.npy,id,10112.107421875
SV,sv_37_e5_p3.npy,id,9546.056640625
SV,sv_38_e5_p3.npy,id,5599.35107421875
SV,sv_39_e5_p0.npy,id,7679.1552734375
SV,sv_3_e5_p3.npy,id,10583.138671875
SV,sv_40_e5_p9.npy,id,9709.140625
SV,sv_41_e5_p3.npy,id,10329.4169921875
SV,sv_42_e5_p8.npy,id,10238.697265625
SV,sv_43_e5_p2.npy,id,8784.6923828125
SV,sv_44_e5_p1.npy,id,10815.4833984375
SV,sv_45_e5_p2.npy,id,9833.283203125
SV,sv_46_e5_p3.npy,id,11348.3544921875
SV,sv_47_e5_p9.npy,id,9492.046875
SV,sv_48_e5_p3.npy,id,9391.76171875
SV,sv_49_e5_p8.npy,id,9564.2080078125
SV,sv_4_e5_p8.npy,id,10807.8837890625
SV,sv_50_e5_p8.npy,id,10023.1005859375
SV,sv_51_e5_p0.npy,id,10372.0322265625
SV,sv_52_e5_p6.npy,id,11310.0048828125
SV,sv_53_e5_p8.npy,id,9092.6474609375
SV,sv_54_e5_p9.npy,id,10904.5546875
SV,sv_55_e5_p3.npy,id,10935.298828125
SV,sv_56_e5_p9.npy,id,10746.6474609375
SV,sv_57_e5_p8.npy,id,9126.978515625
SV,sv_58_e5_p1.npy,id,8534.689453125
SV,sv_59_e5_p3.npy,id,10534.1494140625
SV,sv_5_e5_p1.npy,id,8720.818359375
SV,sv_60_e5_p1.npy,id,10621.0009765625
SV,sv_61_e5_p8.npy,id,10426.36328125
SV,sv_62_e5_p1.npy,id,10150.1376953125
SV,sv_63_e5_p2.npy,id,9448.142578125
SV,sv_64_e5_p4.npy,id,10400.1689453125
SV,sv_65_e5_p6.npy,id,9666.4814453125
SV,sv_66_e5_p9.npy,id,10400.5849609375
SV,sv_67_e5_p3.npy,id,8810.259765625
SV,sv_68_e5_p4.npy,id,10498.1982421875
SV,sv_69_e5_p1.npy,id,8254.478515625
SV,sv_6_e5_p6.npy,id,9591.751953125
SV,sv_70_e5_p3.npy,id,10549.3408203125
SV,sv_71_e5_p1.npy,id,10709.1708984375
SV,sv_72_e5_p3.npy,id,9331.08203125
SV,sv_73_e5_p8.npy,id,9091.0185546875
SV,sv_74_e5_p2.npy,id,10589.04296875
SV,sv_75_e5_p6.npy,id,9731.51171875
SV,sv_76_e5_p3.npy,id,10254.853515625
SV,sv_77_e5_p8.npy,id,10495.0302734375
SV,sv_78_e5_p7.npy,id,9029.0244140625
SV,sv_79_e5_p2.npy,id,10975.2548828125
SV,sv_7_e5_p8.npy,id,9038.29296875
SV,sv_80_e5_p6.npy,id,7916.673828125
SV,sv_81_e5_p8.npy,id,8870.41015625
SV,sv_82_e5_p3.npy,id,10509.6298828125
SV,sv_83_e5_p0.npy,id,10568.1572265625
SV,sv_84_e5_p1.npy,id,9318.5185546875
SV,sv_85_e5_p6.npy,id,9991.7431640625
SV,sv_86_e5_p3.npy,id,10619.9404296875
SV,sv_87_e5_p6.npy,id,9153.373046875
SV,sv_88_e5_p3.npy,id,9759.29296875
SV,sv_89_e5_p9.npy,id,8635.7041015625
SV,sv_8_e5_p1.npy,id,10916.7724609375
SV,sv_90_e5_p1.npy,id,9968.7568359375
SV,sv_91_e5_p8.npy,id,10115.5595703125
SV,sv_92_e5_p4.npy,id,10880.01953125
SV,sv_93_e5_p4.npy,id,10863.3173828125
