TOOL,SAMPLE,ID/OOD,loss
DLF,dlf_26_e5_p3.npy,ood,0.3555316
DLF,dlf_27_e5_p7.npy,ood,0.33682248
DLF,dlf_28_e5_p0.npy,ood,0.33343643
DLF,dlf_29_e5_p3.npy,ood,0.32933596
DLF,dlf_2_e5_p8.npy,ood,0.2987914
DLF,dlf_30_e5_p6.npy,ood,0.306731
DLF,dlf_31_e5_p9.npy,ood,0.34174693
DLF,dlf_32_e5_p3.npy,ood,0.38212213
DLF,dlf_33_e5_p7.npy,id,0.22500992
DLF,dlf_34_e5_p3.npy,ood,0.36018145
DLF,dlf_35_e5_p3.npy,ood,0.3460293
DLF,dlf_36_e5_p7.npy,ood,0.29578128
DLF,dlf_37_e5_p3.npy,ood,0.34637576
DLF,dlf_38_e5_p3.npy,ood,0.3945789
DLF,dlf_39_e5_p3.npy,ood,0.3365518
DLF,dlf_3_e5_p6.npy,ood,0.38554072
DLF,dlf_40_e5_p8.npy,ood,0.3278038
DLF,dlf_41_e5_p8.npy,ood,0.37001482
DLF,dlf_42_e5_p8.npy,ood,0.35506174
DLF,dlf_43_e5_p3.npy,ood,0.41229388
DLF,dlf_44_e5_p8.npy,ood,0.29172036
DLF,dlf_45_e5_p8.npy,ood,0.36414868
DLF,dlf_46_e5_p3.npy,ood,0.31101197
DLF,dlf_47_e5_p3.npy,ood,0.38857776
DLF,dlf_48_e5_p7.npy,ood,0.36401862
DLF,dlf_49_e5_p3.npy,ood,0.45384422
DLF,dlf_4_e5_p3.npy,ood,0.26653737
DLF,dlf_50_e5_p4.npy,ood,0.33284354
DLF,dlf_51_e5_p3.npy,ood,0.34075117
DLF,dlf_52_e5_p8.npy,ood,0.35212547
DLF,dlf_53_e5_p7.npy,ood,0.31980735
DLF,dlf_54_e5_p3.npy,ood,0.3541078
DLF,dlf_55_e5_p9.npy,ood,0.3686719
DLF,dlf_56_e5_p0.npy,ood,0.31909102
DLF,dlf_57_e5_p8.npy,ood,0.37078658
DLF,dlf_58_e5_p8.npy,id,0.26605248
DLF,dlf_59_e5_p3.npy,ood,0.41145733
DLF,dlf_5_e5_p3.npy,ood,0.2836945
DLF,dlf_60_e5_p6.npy,ood,0.3212918
DLF,dlf_61_e5_p3.npy,ood,0.32005686
DLF,dlf_62_e5_p7.npy,ood,0.3087363
DLF,dlf_63_e5_p3.npy,ood,0.39153036
DLF,dlf_64_e5_p2.npy,id,0.24698588
DLF,dlf_65_e5_p3.npy,ood,0.43543127
DLF,dlf_66_e5_p8.npy,ood,0.27305642
DLF,dlf_67_e5_p8.npy,ood,0.32150525
DLF,dlf_68_e5_p3.npy,ood,0.28839695
DLF,dlf_69_e5_p3.npy,ood,0.4420231
DLF,dlf_6_e5_p4.npy,ood,0.36692187
DLF,dlf_70_e5_p3.npy,ood,0.4348311
DLF,dlf_71_e5_p2.npy,ood,0.37503296
DLF,dlf_72_e5_p3.npy,ood,0.3473394
DLF,dlf_73_e5_p3.npy,ood,0.3879467
DLF,dlf_74_e5_p9.npy,ood,0.4131065
DLF,dlf_75_e5_p2.npy,ood,0.35648546
DLF,dlf_76_e5_p3.npy,ood,0.34961665
DLF,dlf_77_e5_p3.npy,ood,0.3634397
DLF,dlf_78_e5_p0.npy,ood,0.38346317
DLF,dlf_79_e5_p3.npy,ood,0.3397954
DLF,dlf_7_e5_p3.npy,ood,0.36575568
DLF,dlf_80_e5_p8.npy,ood,0.37869334
DLF,dlf_81_e5_p6.npy,ood,0.28454447
DLF,dlf_82_e5_p6.npy,ood,0.40845942
DLF,dlf_83_e5_p3.npy,ood,0.344082
DLF,dlf_84_e5_p9.npy,ood,0.3213237
DLF,dlf_85_e5_p3.npy,ood,0.28484416
DLF,dlf_86_e5_p3.npy,id,0.24308306
DLF,dlf_87_e5_p6.npy,ood,0.34430313
DLF,dlf_88_e5_p3.npy,ood,0.3308679
DLF,dlf_89_e5_p3.npy,ood,0.37913156
DLF,dlf_8_e5_p3.npy,ood,0.36073813
DLF,dlf_90_e5_p3.npy,ood,0.4179314
DLF,dlf_91_e5_p3.npy,ood,0.41917658
DLF,dlf_92_e5_p3.npy,ood,0.40226683
DLF,dlf_93_e5_p3.npy,ood,0.36354318
DLF,dlf_94_e5_p3.npy,ood,0.40958452
DLF,dlf_95_e5_p0.npy,ood,0.37142956
DLF,dlf_96_e5_p8.npy,ood,0.3340576
DLF,dlf_97_e5_p3.npy,ood,0.30845404
DLF,dlf_98_e5_p3.npy,ood,0.32655793
DLF,dlf_99_e5_p3.npy,ood,0.33036947
DLF,dlf_9_e5_p3.npy,ood,0.31211087
DX,dx_0_occl_e5_p3.npy,ood,0.86639065
DX,dx_10_occl_e5_p3.npy,ood,0.94134754
DX,dx_11_occl_e5_p3.npy,ood,0.71824586
DX,dx_12_occl_e5_p3.npy,ood,1.1555123
DX,dx_13_occl_e5_p3.npy,ood,0.94465435
DX,dx_14_occl_e5_p7.npy,ood,0.33096656
DX,dx_15_occl_e5_p3.npy,ood,0.9950782
DX,dx_16_occl_e5_p3.npy,ood,0.68570787
DX,dx_17_occl_e5_p3.npy,ood,1.3012315
DX,dx_18_occl_e5_p3.npy,ood,1.0433348
DX,dx_19_occl_e5_p7.npy,ood,0.566696
DX,dx_1_occl_e5_p3.npy,ood,0.39863178
DX,dx_20_occl_e5_p3.npy,ood,0.51296675
DX,dx_21_occl_e5_p3.npy,ood,1.5649927
DX,dx_22_occl_e5_p7.npy,ood,0.39138958
DX,dx_23_occl_e5_p3.npy,ood,0.8422786
DX,dx_24_occl_e5_p3.npy,ood,0.8137699
DX,dx_25_occl_e5_p3.npy,ood,0.84978265
DX,dx_26_occl_e5_p3.npy,ood,0.97358906
DX,dx_27_occl_e5_p3.npy,ood,0.8285809
DX,dx_28_occl_e5_p3.npy,ood,0.8885898
DX,dx_29_occl_e5_p3.npy,ood,0.736442
DX,dx_2_occl_e5_p3.npy,ood,0.94849294
DX,dx_30_occl_e5_p3.npy,ood,0.95078784
DX,dx_31_occl_e5_p3.npy,ood,1.3458216
DX,dx_32_occl_e5_p3.npy,ood,1.0775856
DX,dx_33_occl_e5_p8.npy,ood,0.8908198
DX,dx_34_blackout_e5_p2.npy,id,0.13015512
DX,dx_35_blackout_e5_p3.npy,id,0.14343442
DX,dx_36_blackout_e5_p2.npy,id,0.14642267
DX,dx_37_blackout_e5_p2.npy,id,0.07808664
DX,dx_38_blackout_e5_p6.npy,ood,0.28988045
DX,dx_39_blackout_e5_p2.npy,id,0.17108689
DX,dx_3_occl_e5_p3.npy,ood,1.0224563
DX,dx_40_blackout_e5_p2.npy,id,0.19802499
DX,dx_41_blackout_e5_p2.npy,id,0.23064631
DX,dx_42_blackout_e5_p7.npy,id,0.1556923
DX,dx_43_blackout_e5_p2.npy,id,0.1535104
DX,dx_44_blackout_e5_p2.npy,id,0.13697946
DX,dx_45_blackout_e5_p4.npy,id,0.091742426
DX,dx_46_blackout_e5_p2.npy,id,0.08467602
DX,dx_47_blackout_e5_p2.npy,id,0.1283242
DX,dx_48_blackout_e5_p4.npy,id,0.1499467
DX,dx_49_blackout_e5_p2.npy,id,0.18498217
DX,dx_4_occl_e5_p4.npy,ood,0.8745331
DX,dx_50_blackout_e5_p2.npy,id,0.13472259
DX,dx_51_blackout_e5_p2.npy,id,0.100418605
DX,dx_52_blackout_e5_p2.npy,id,0.17412852
DX,dx_53_blackout_e5_p2.npy,id,0.10683126
DX,dx_54_blackout_e5_p2.npy,id,0.18584272
DX,dx_55_blackout_e5_p4.npy,id,0.1543767
DX,dx_56_blackout_e5_p2.npy,id,0.069512196
DX,dx_57_blackout_e5_p7.npy,id,0.108839296
DX,dx_58_blackout_e5_p3.npy,id,0.098956436
DX,dx_59_blackout_e5_p2.npy,id,0.096207306
DX,dx_5_occl_e5_p3.npy,ood,1.1797799
DX,dx_60_blackout_e5_p2.npy,id,0.18644583
DX,dx_61_blackout_e5_p3.npy,id,0.0928716
DX,dx_62_blackout_e5_p7.npy,id,0.13982467
DX,dx_63_blackout_e5_p2.npy,id,0.17787369
DX,dx_64_blackout_e5_p2.npy,id,0.19125296
DX,dx_65_blackout_e5_p3.npy,id,0.10348977
DX,dx_66_blackout_e5_p2.npy,id,0.1555009
DX,dx_67_blackout_e5_p7.npy,id,0.1543064
DX,dx_68_light_e5_p8.npy,ood,3.6566806
DX,dx_69_light_e5_p8.npy,ood,6.7293844
DX,dx_6_occl_e5_p8.npy,ood,0.95072997
DX,dx_70_light_e5_p3.npy,ood,5.957274
DX,dx_71_light_e5_p3.npy,ood,4.6983657
DX,dx_72_light_e5_p8.npy,ood,7.085994
DX,dx_73_light_e5_p8.npy,ood,4.7459927
DX,dx_74_light_e5_p3.npy,ood,2.9740689
DX,dx_75_light_e5_p8.npy,ood,9.097887
DX,dx_76_light_e5_p8.npy,ood,6.914992
DX,dx_77_light_e5_p8.npy,ood,7.2478113
DX,dx_78_light_e5_p2.npy,id,0.07802661
DX,dx_79_light_e5_p3.npy,ood,7.561577
DX,dx_7_occl_e5_p3.npy,ood,0.5470428
DX,dx_80_light_e5_p8.npy,ood,8.111531
DX,dx_81_light_e5_p8.npy,ood,5.2187624
DX,dx_82_light_e5_p8.npy,ood,6.563599
DX,dx_83_light_e5_p8.npy,ood,6.235606
DX,dx_84_light_e5_p3.npy,ood,4.2191896
DX,dx_85_light_e5_p8.npy,ood,3.7224514
DX,dx_86_light_e5_p3.npy,ood,6.155634
DX,dx_87_light_e5_p8.npy,ood,8.431277
DX,dx_88_light_e5_p8.npy,ood,5.7558546
DX,dx_89_light_e5_p8.npy,ood,6.1577334
DX,dx_8_occl_e5_p3.npy,ood,0.41871473
DX,dx_90_light_e5_p8.npy,ood,8.41032
DX,dx_91_light_e5_p3.npy,ood,3.4734905
DX,dx_92_light_e5_p8.npy,ood,6.384115
DX,dx_93_light_e5_p8.npy,ood,3.8548286
DX,dx_94_light_e5_p3.npy,ood,4.7365875
DX,dx_95_light_e5_p8.npy,ood,4.6798224
DX,dx_96_light_e5_p8.npy,ood,1.8173137
DX,dx_97_light_e5_p8.npy,ood,7.170998
DX,dx_98_light_e5_p8.npy,ood,6.3456435
DX,dx_99_light_e5_p8.npy,ood,9.455667
DX,dx_9_occl_e5_p3.npy,ood,0.38727218
OX,ox_0_e5_p3.npy,id,0.19104555
OX,ox_10_e5_p3.npy,id,0.26123342
OX,ox_11_e5_p8.npy,ood,0.29005015
OX,ox_12_e5_p4.npy,id,0.14216837
OX,ox_13_e5_p8.npy,id,0.24875244
OX,ox_14_e5_p1.npy,id,0.15614656
OX,ox_15_e5_p3.npy,id,0.26079747
OX,ox_16_e5_p6.npy,ood,0.28827184
OX,ox_17_e5_p3.npy,id,0.26606646
OX,ox_18_e5_p8.npy,id,0.18648247
OX,ox_19_e5_p8.npy,id,0.16673163
OX,ox_1_e5_p3.npy,id,0.24924052
OX,ox_20_e5_p7.npy,ood,0.32194117
OX,ox_21_e5_p4.npy,ood,0.31785014
OX,ox_22_e5_p6.npy,id,0.115513586
OX,ox_23_e5_p9.npy,id,0.16561773
OX,ox_24_e5_p9.npy,id,0.25350124
OX,ox_25_e5_p8.npy,id,0.20832469
OX,ox_26_e5_p3.npy,id,0.24533927
OX,ox_27_e5_p3.npy,ood,0.30316654
OX,ox_28_e5_p3.npy,id,0.19445956
OX,ox_29_e5_p8.npy,id,0.17612433
OX,ox_2_e5_p6.npy,ood,0.28832343
OX,ox_30_e5_p3.npy,id,0.26344243
OX,ox_31_e5_p3.npy,id,0.18787022
OX,ox_32_e5_p6.npy,id,0.159935
OX,ox_33_e5_p3.npy,id,0.19474564
OX,ox_34_e5_p3.npy,id,0.13273346
OX,ox_35_e5_p3.npy,id,0.21106508
OX,ox_36_e5_p3.npy,id,0.15058419
OX,ox_37_e5_p8.npy,id,0.1930283
OX,ox_38_e5_p6.npy,id,0.22173315
OX,ox_39_e5_p8.npy,ood,0.28291717
OX,ox_3_e5_p3.npy,id,0.16400717
OX,ox_40_e5_p3.npy,id,0.2173133
OX,ox_41_e5_p8.npy,id,0.21046098
OX,ox_42_e5_p3.npy,id,0.19240761
OX,ox_43_e5_p9.npy,id,0.20596407
OX,ox_44_e5_p3.npy,id,0.2321263
OX,ox_45_e5_p6.npy,id,0.15912178
OX,ox_46_e5_p8.npy,id,0.26144323
OX,ox_47_e5_p3.npy,id,0.17159452
OX,ox_48_e5_p3.npy,id,0.21558368
OX,ox_49_e5_p8.npy,id,0.17984729
OX,ox_4_e5_p8.npy,id,0.19234888
OX,ox_50_e5_p9.npy,ood,0.2824747
OX,ox_51_e5_p3.npy,id,0.1875482
OX,ox_52_e5_p9.npy,id,0.20382443
OX,ox_53_e5_p3.npy,id,0.18543607
OX,ox_54_e5_p7.npy,id,0.22129212
OX,ox_55_e5_p3.npy,id,0.20969562
OX,ox_56_e5_p8.npy,ood,0.26844755
OX,ox_57_e5_p3.npy,id,0.17763335
OX,ox_58_e5_p9.npy,id,0.22091839
OX,ox_59_e5_p8.npy,id,0.22652124
OX,ox_5_e5_p9.npy,id,0.23235767
OX,ox_60_e5_p8.npy,id,0.22803159
OX,ox_61_e5_p3.npy,id,0.17895007
OX,ox_62_e5_p6.npy,id,0.14001977
OX,ox_63_e5_p6.npy,id,0.20509815
OX,ox_64_e5_p8.npy,ood,0.28114524
OX,ox_65_e5_p3.npy,id,0.15677162
OX,ox_66_e5_p3.npy,id,0.1654023
OX,ox_67_e5_p3.npy,id,0.24553071
OX,ox_68_e5_p3.npy,id,0.2272709
OX,ox_69_e5_p2.npy,id,0.228733
OX,ox_6_e5_p3.npy,id,0.21607153
OX,ox_70_e5_p3.npy,id,0.24306875
OX,ox_71_e5_p6.npy,id,0.191874
OX,ox_72_e5_p7.npy,id,0.23996519
OX,ox_73_e5_p3.npy,id,0.22938474
OX,ox_74_e5_p3.npy,id,0.23976885
OX,ox_75_e5_p3.npy,id,0.20188035
OX,ox_76_e5_p9.npy,id,0.20804614
OX,ox_77_e5_p9.npy,id,0.1857729
OX,ox_78_e5_p9.npy,id,0.20969062
OX,ox_79_e5_p0.npy,ood,0.2757704
OX,ox_7_e5_p3.npy,id,0.14743736
OX,ox_80_e5_p3.npy,id,0.16246165
OX,ox_81_e5_p8.npy,id,0.21833682
OX,ox_82_e5_p0.npy,ood,0.26729414
OX,ox_83_e5_p9.npy,id,0.19174854
OX,ox_84_e5_p6.npy,id,0.20459577
OX,ox_85_e5_p3.npy,ood,0.31098527
OX,ox_86_e5_p3.npy,id,0.25089276
OX,ox_87_e5_p3.npy,id,0.2449261
OX,ox_88_e5_p3.npy,id,0.17555395
OX,ox_89_e5_p9.npy,id,0.18835594
OX,ox_8_e5_p3.npy,id,0.22098969
OX,ox_90_e5_p3.npy,id,0.2228906
OX,ox_91_e5_p3.npy,id,0.21455073
OX,ox_92_e5_p3.npy,id,0.19290844
OX,ox_93_e5_p3.npy,id,0.20372961
OX,ox_94_e5_p9.npy,ood,0.274037
OX,ox_95_e5_p3.npy,id,0.17944023
OX,ox_96_e5_p9.npy,id,0.19012892
OX,ox_97_e5_p8.npy,id,0.18969601
OX,ox_98_e5_p3.npy,id,0.18830587
OX,ox_99_e5_p6.npy,id,0.21052912
OX,ox_9_e5_p8.npy,ood,0.2697368
SV,sv_0_e5_p8.npy,id,0.16889039
SV,sv_10_e5_p9.npy,id,0.20455538
SV,sv_11_e5_p9.npy,id,0.20123544
SV,sv_12_e5_p3.npy,id,0.11762285
SV,sv_13_e5_p6.npy,id,0.20018208
SV,sv_14_e5_p3.npy,ood,0.2750365
SV,sv_15_e5_p3.npy,id,0.18938436
SV,sv_16_e5_p8.npy,id,0.13810325
SV,sv_17_e5_p8.npy,id,0.12843794
SV,sv_18_e5_p3.npy,id,0.21320254
SV,sv_19_e5_p7.npy,id,0.20152563
SV,sv_1_e5_p3.npy,id,0.25250816
SV,sv_20_e5_p6.npy,id,0.25484535
SV,sv_21_e5_p9.npy,id,0.17476605
SV,sv_22_e5_p4.npy,id,0.22047023
SV,sv_23_e5_p6.npy,id,0.1834818
SV,sv_24_e5_p6.npy,id,0.2598186
SV,sv_25_e5_p3.npy,id,0.14810236
SV,sv_26_e5_p8.npy,id,0.2307008
SV,sv_27_e5_p6.npy,id,0.12237221
SV,sv_28_e5_p7.npy,id,0.20052409
SV,sv_29_e5_p6.npy,id,0.2144288
SV,sv_2_e5_p3.npy,id,0.2484968
SV,sv_30_e5_p3.npy,id,0.14750455
SV,sv_31_e5_p3.npy,id,0.21042688
SV,sv_32_e5_p3.npy,id,0.22554418
SV,sv_33_e5_p6.npy,id,0.26289096
SV,sv_34_e5_p9.npy,id,0.163883
SV,sv_35_e5_p4.npy,id,0.15047012
SV,sv_36_e5_p0.npy,id,0.24272631
SV,sv_37_e5_p6.npy,id,0.16895734
SV,sv_38_e5_p3.npy,id,0.21834302
SV,sv_39_e5_p1.npy,id,0.13385387
SV,sv_3_e5_p9.npy,id,0.14772944
SV,sv_40_e5_p3.npy,id,0.23398961
SV,sv_41_e5_p1.npy,id,0.14180498
SV,sv_42_e5_p7.npy,id,0.14030388
SV,sv_43_e5_p2.npy,id,0.16886775
SV,sv_44_e5_p3.npy,id,0.21327712
SV,sv_45_e5_p4.npy,id,0.20915724
SV,sv_46_e5_p3.npy,id,0.1921119
SV,sv_47_e5_p1.npy,id,0.15474032
SV,sv_48_e5_p7.npy,id,0.18220703
SV,sv_49_e5_p6.npy,id,0.22270903
SV,sv_4_e5_p8.npy,id,0.2135187
SV,sv_50_e5_p7.npy,id,0.18079215
SV,sv_51_e5_p3.npy,id,0.15706718
SV,sv_52_e5_p9.npy,id,0.23319386
SV,sv_53_e5_p8.npy,id,0.1724367
SV,sv_54_e5_p3.npy,id,0.2344227
SV,sv_55_e5_p1.npy,id,0.14919606
SV,sv_56_e5_p0.npy,id,0.19995348
SV,sv_57_e5_p9.npy,id,0.17149647
SV,sv_58_e5_p3.npy,id,0.19675776
SV,sv_59_e5_p3.npy,id,0.19456121
SV,sv_5_e5_p1.npy,id,0.14632171
SV,sv_60_e5_p4.npy,id,0.20752506
SV,sv_61_e5_p7.npy,id,0.15800202
SV,sv_62_e5_p3.npy,id,0.21596216
SV,sv_63_e5_p7.npy,id,0.14808618
SV,sv_64_e5_p8.npy,id,0.21580599
SV,sv_65_e5_p0.npy,ood,0.27077588
SV,sv_66_e5_p1.npy,id,0.1443488
SV,sv_67_e5_p9.npy,id,0.26520878
SV,sv_68_e5_p4.npy,id,0.2164126
SV,sv_69_e5_p3.npy,id,0.20548509
SV,sv_6_e5_p0.npy,ood,0.27440444
SV,sv_70_e5_p3.npy,id,0.22414589
SV,sv_71_e5_p3.npy,id,0.18910038
SV,sv_72_e5_p3.npy,id,0.16087621
SV,sv_73_e5_p6.npy,id,0.25193357
SV,sv_74_e5_p3.npy,id,0.22258729
SV,sv_75_e5_p3.npy,id,0.16676211
SV,sv_76_e5_p1.npy,id,0.12293024
SV,sv_77_e5_p3.npy,id,0.19805065
SV,sv_78_e5_p8.npy,id,0.16355224
SV,sv_79_e5_p9.npy,id,0.24178961
SV,sv_7_e5_p4.npy,id,0.19325243
SV,sv_80_e5_p2.npy,id,0.14991456
SV,sv_81_e5_p3.npy,ood,0.32740086
SV,sv_82_e5_p1.npy,id,0.14727728
SV,sv_83_e5_p1.npy,id,0.10509814
SV,sv_84_e5_p1.npy,id,0.15790467
SV,sv_85_e5_p2.npy,id,0.2239863
SV,sv_86_e5_p9.npy,id,0.19742852
SV,sv_87_e5_p3.npy,id,0.18852603
SV,sv_88_e5_p6.npy,id,0.20854579
SV,sv_89_e5_p9.npy,id,0.21304849
SV,sv_8_e5_p4.npy,id,0.20651875
SV,sv_90_e5_p3.npy,id,0.18203722
SV,sv_91_e5_p0.npy,id,0.24117017
SV,sv_92_e5_p3.npy,id,0.21181338
SV,sv_93_e5_p3.npy,id,0.21811496
SV,sv_94_e5_p3.npy,id,0.15437724
SV,sv_95_e5_p3.npy,id,0.12775034
SV,sv_96_e5_p4.npy,id,0.20429096
SV,sv_97_e5_p3.npy,id,0.1874043
SV,sv_98_e5_p1.npy,id,0.13244684
SV,sv_99_e5_p1.npy,id,0.13783552
SV,sv_9_e5_p1.npy,id,0.13910425
