TOOL,SAMPLE,ID/OOD,loss
DJ,dj_82_e5_p6.npy,ood,12.459697
DJ,dj_83_e5_p2.npy,ood,28.791336
DJ,dj_84_e5_p2.npy,ood,20.829617
DJ,dj_85_e5_p6.npy,ood,15.62683
DJ,dj_86_e5_p6.npy,ood,14.074214
DJ,dj_87_e5_p2.npy,ood,12.518442
DJ,dj_88_e5_p9.npy,ood,12.134169
DJ,dj_89_e5_p2.npy,ood,19.248753
DJ,dj_8_e5_p6.npy,ood,12.665521
DJ,dj_90_e5_p7.npy,ood,17.221708
DJ,dj_91_e5_p4.npy,ood,17.576939
DJ,dj_92_e5_p8.npy,ood,7.966358
DJ,dj_93_e5_p9.npy,ood,18.153362
DJ,dj_94_e5_p7.npy,ood,16.93305
DJ,dj_95_e5_p2.npy,ood,12.233325
DJ,dj_96_e5_p2.npy,ood,12.572192
DJ,dj_97_e5_p8.npy,ood,6.7422495
DJ,dj_98_e5_p8.npy,ood,6.8587
DJ,dj_99_e5_p6.npy,ood,34.294914
DJ,dj_9_e5_p9.npy,ood,3.258149
DLF,dlf_0_e5_p3.npy,id,1.8024938
DLF,dlf_10_e5_p6.npy,id,0.9041733
DLF,dlf_11_e5_p6.npy,id,1.2293532
DLF,dlf_12_e5_p6.npy,id,0.76285064
DLF,dlf_13_e5_p4.npy,id,0.95344305
DLF,dlf_14_e5_p6.npy,id,0.81990135
DLF,dlf_15_e5_p6.npy,id,0.7399868
DLF,dlf_16_e5_p9.npy,id,0.6552831
DLF,dlf_17_e5_p6.npy,id,1.3335057
DLF,dlf_18_e5_p8.npy,id,1.0659411
DLF,dlf_19_e5_p3.npy,id,1.0658289
DLF,dlf_1_e5_p6.npy,id,1.7083981
DLF,dlf_20_e5_p6.npy,id,0.7350693
DLF,dlf_21_e5_p6.npy,id,1.3849179
DLF,dlf_22_e5_p6.npy,id,1.0320852
DLF,dlf_23_e5_p3.npy,ood,2.365243
DLF,dlf_24_e5_p9.npy,id,2.3165832
DLF,dlf_25_e5_p7.npy,id,1.0420014
DLF,dlf_26_e5_p0.npy,id,1.0500175
DLF,dlf_27_e5_p3.npy,id,0.55961156
DLF,dlf_28_e5_p6.npy,id,1.6967475
DLF,dlf_29_e5_p6.npy,id,1.4018105
DLF,dlf_2_e5_p6.npy,id,0.65360695
DLF,dlf_30_e5_p6.npy,id,0.7580743
DLF,dlf_31_e5_p3.npy,id,0.59314543
DLF,dlf_32_e5_p6.npy,id,0.47049662
DLF,dlf_33_e5_p9.npy,id,0.922735
DLF,dlf_34_e5_p9.npy,id,0.910107
DLF,dlf_35_e5_p9.npy,id,1.4355167
DLF,dlf_36_e5_p3.npy,id,0.9920972
DLF,dlf_37_e5_p3.npy,id,0.8510217
DLF,dlf_38_e5_p7.npy,id,0.86315084
DLF,dlf_39_e5_p6.npy,id,0.6454432
DLF,dlf_3_e5_p6.npy,id,1.8414779
DLF,dlf_40_e5_p9.npy,id,0.46277043
DLF,dlf_41_e5_p6.npy,id,1.3898267
DLF,dlf_42_e5_p6.npy,id,0.61331666
DLF,dlf_43_e5_p3.npy,id,0.77593064
DLF,dlf_44_e5_p9.npy,id,0.51108074
DLF,dlf_45_e5_p3.npy,id,0.6899484
DLF,dlf_46_e5_p3.npy,id,0.5815959
DLF,dlf_47_e5_p2.npy,id,0.92904675
DLF,dlf_48_e5_p3.npy,id,0.76571673
DLF,dlf_49_e5_p9.npy,id,0.78006804
DLF,dlf_4_e5_p3.npy,id,0.5263341
DLF,dlf_50_e5_p4.npy,id,0.7057949
DLF,dlf_51_e5_p6.npy,id,1.6126369
DLF,dlf_52_e5_p6.npy,id,1.4564664
DLF,dlf_53_e5_p3.npy,id,0.5535866
DLF,dlf_54_e5_p8.npy,id,0.5281618
DLF,dlf_55_e5_p3.npy,id,0.67197156
DLF,dlf_56_e5_p3.npy,id,0.8544718
DLF,dlf_57_e5_p3.npy,id,2.0832691
DLF,dlf_58_e5_p9.npy,id,0.9197357
DLF,dlf_59_e5_p6.npy,id,1.3736393
DLF,dlf_5_e5_p6.npy,id,1.1018417
DLF,dlf_60_e5_p6.npy,id,1.1467637
DLF,dlf_61_e5_p6.npy,id,1.0078125
DLF,dlf_62_e5_p6.npy,id,0.38357267
DLF,dlf_63_e5_p6.npy,id,0.7080955
DLF,dlf_64_e5_p6.npy,id,1.1966695
DLF,dlf_65_e5_p3.npy,id,0.961635
DLF,dlf_66_e5_p6.npy,id,1.2666962
DLF,dlf_67_e5_p9.npy,id,0.79631037
DLF,dlf_68_e5_p9.npy,id,0.5180907
DLF,dlf_69_e5_p3.npy,id,0.66946816
DLF,dlf_6_e5_p6.npy,id,0.7943088
DLF,dlf_70_e5_p6.npy,id,1.2851372
DLF,dlf_71_e5_p7.npy,id,0.5973439
DLF,dlf_72_e5_p6.npy,id,0.5745962
DLF,dlf_73_e5_p3.npy,id,1.9886729
DLF,dlf_74_e5_p3.npy,id,0.75270075
DLF,dlf_75_e5_p3.npy,id,0.50928175
DLF,dlf_76_e5_p3.npy,id,1.9233786
DLF,dlf_77_e5_p3.npy,id,0.9910636
DLF,dlf_78_e5_p7.npy,id,0.5247318
DLF,dlf_79_e5_p6.npy,id,1.5480503
DLF,dlf_7_e5_p6.npy,id,1.2373741
DLF,dlf_80_e5_p6.npy,id,0.5052817
DLF,dlf_81_e5_p9.npy,id,0.9342317
DLF,dlf_82_e5_p3.npy,id,0.90728986
DLF,dlf_83_e5_p9.npy,id,0.95532894
DLF,dlf_84_e5_p8.npy,id,0.5481774
DLF,dlf_85_e5_p6.npy,id,0.6398979
DLF,dlf_86_e5_p6.npy,id,0.4803339
DLF,dlf_87_e5_p0.npy,id,0.8353073
DLF,dlf_88_e5_p3.npy,id,1.0661019
DLF,dlf_89_e5_p9.npy,id,0.7156864
DLF,dlf_8_e5_p6.npy,id,0.71376455
DLF,dlf_90_e5_p0.npy,id,0.87321824
DLF,dlf_91_e5_p8.npy,id,0.6750885
DLF,dlf_92_e5_p6.npy,id,0.6819051
DLF,dlf_93_e5_p9.npy,ood,2.4695306
DLF,dlf_94_e5_p6.npy,id,0.7946517
DLF,dlf_95_e5_p7.npy,id,0.8423078
DLF,dlf_96_e5_p3.npy,id,0.7856728
DLF,dlf_97_e5_p3.npy,id,0.9520683
DLF,dlf_98_e5_p6.npy,id,1.659886
DLF,dlf_99_e5_p9.npy,id,0.65228283
DLF,dlf_9_e5_p0.npy,id,0.85685706
DX,dx_0_occl_e5_p3.npy,ood,5.1287813
DX,dx_10_occl_e5_p3.npy,id,1.1583097
DX,dx_11_occl_e5_p3.npy,id,1.1003026
DX,dx_12_occl_e5_p3.npy,ood,2.8941848
DX,dx_13_occl_e5_p6.npy,ood,4.752615
DX,dx_14_occl_e5_p3.npy,ood,2.5911593
DX,dx_15_occl_e5_p3.npy,id,2.0079272
DX,dx_16_occl_e5_p3.npy,ood,4.9138155
DX,dx_17_occl_e5_p2.npy,ood,2.5334897
DX,dx_18_occl_e5_p3.npy,id,1.087122
DX,dx_19_occl_e5_p7.npy,ood,6.2914352
DX,dx_1_occl_e5_p3.npy,id,1.6446631
DX,dx_20_occl_e5_p3.npy,ood,2.6086266
DX,dx_21_occl_e5_p3.npy,ood,4.074148
DX,dx_22_occl_e5_p3.npy,id,1.9100416
DX,dx_23_occl_e5_p3.npy,id,1.2538764
DX,dx_24_occl_e5_p3.npy,id,0.7444374
DX,dx_25_occl_e5_p3.npy,id,2.2399976
DX,dx_26_occl_e5_p3.npy,id,1.8753858
DX,dx_27_occl_e5_p3.npy,ood,4.032321
DX,dx_28_occl_e5_p3.npy,ood,2.8790407
DX,dx_29_occl_e5_p3.npy,ood,4.023015
DX,dx_2_occl_e5_p7.npy,ood,2.8139324
DX,dx_30_occl_e5_p3.npy,ood,4.41399
DX,dx_31_occl_e5_p3.npy,id,1.6072946
DX,dx_32_occl_e5_p2.npy,ood,2.8591006
DX,dx_33_occl_e5_p3.npy,ood,3.982801
DX,dx_34_occl_e5_p3.npy,id,1.8653553
DX,dx_35_occl_e5_p3.npy,ood,4.3763084
DX,dx_36_occl_e5_p6.npy,id,1.0058085
DX,dx_37_occl_e5_p3.npy,id,1.573234
DX,dx_38_occl_e5_p3.npy,id,2.1596782
DX,dx_39_occl_e5_p3.npy,ood,3.1995893
DX,dx_3_occl_e5_p3.npy,ood,4.0882654
DX,dx_40_occl_e5_p3.npy,ood,2.524345
DX,dx_41_occl_e5_p3.npy,id,1.0699048
DX,dx_42_occl_e5_p3.npy,ood,3.1909142
DX,dx_43_blackout_e5_p4.npy,id,0.7689157
DX,dx_44_blackout_e5_p8.npy,id,0.62346923
DX,dx_45_blackout_e5_p3.npy,id,1.5984203
DX,dx_46_blackout_e5_p2.npy,id,1.8247533
DX,dx_47_blackout_e5_p6.npy,id,1.7980005
DX,dx_48_blackout_e5_p6.npy,ood,4.1162987
DX,dx_49_blackout_e5_p9.npy,id,1.0278492
DX,dx_4_occl_e5_p6.npy,id,0.887907
DX,dx_50_blackout_e5_p4.npy,id,1.2763579
DX,dx_51_blackout_e5_p6.npy,id,1.548873
DX,dx_52_blackout_e5_p6.npy,id,1.3317549
DX,dx_53_blackout_e5_p6.npy,id,1.5777339
DX,dx_54_blackout_e5_p1.npy,ood,3.6688437
DX,dx_55_blackout_e5_p3.npy,ood,2.4780116
DX,dx_56_blackout_e5_p3.npy,id,0.9794651
DX,dx_57_blackout_e5_p8.npy,id,1.6666533
DX,dx_58_blackout_e5_p6.npy,ood,2.485667
DX,dx_59_blackout_e5_p8.npy,id,0.8439478
DX,dx_5_occl_e5_p3.npy,ood,4.1002545
DX,dx_60_blackout_e5_p8.npy,id,1.3480388
DX,dx_61_blackout_e5_p3.npy,id,2.2931738
DX,dx_62_blackout_e5_p3.npy,id,1.722364
DX,dx_63_blackout_e5_p6.npy,id,2.1351213
DX,dx_64_blackout_e5_p3.npy,id,1.6421306
DX,dx_65_blackout_e5_p6.npy,ood,3.2215638
DX,dx_66_blackout_e5_p3.npy,ood,3.211064
DX,dx_67_blackout_e5_p2.npy,id,0.9563875
DX,dx_68_blackout_e5_p6.npy,ood,2.8193712
DX,dx_69_blackout_e5_p6.npy,id,0.9879589
DX,dx_6_occl_e5_p3.npy,ood,4.2214317
DX,dx_70_blackout_e5_p6.npy,ood,2.4031947
DX,dx_71_blackout_e5_p3.npy,id,2.0389967
DX,dx_72_blackout_e5_p6.npy,id,1.2302775
DX,dx_73_blackout_e5_p3.npy,id,1.2319161
DX,dx_74_blackout_e5_p6.npy,ood,4.9627705
DX,dx_75_blackout_e5_p7.npy,id,1.9445416
DX,dx_76_blackout_e5_p8.npy,id,2.283705
DX,dx_77_light_e5_p3.npy,id,0.36508778
DX,dx_78_light_e5_p3.npy,id,0.69912523
DX,dx_79_light_e5_p6.npy,id,0.82555556
DX,dx_7_occl_e5_p3.npy,id,1.3158233
DX,dx_80_light_e5_p3.npy,id,0.6095853
DX,dx_81_light_e5_p4.npy,id,0.7888598
DX,dx_82_light_e5_p9.npy,id,0.8331262
DX,dx_83_light_e5_p4.npy,id,0.46246946
DX,dx_84_light_e5_p9.npy,id,0.47806853
DX,dx_85_light_e5_p4.npy,id,0.7331455
DX,dx_86_light_e5_p3.npy,id,0.68700594
DX,dx_87_light_e5_p3.npy,id,0.8094139
DX,dx_88_light_e5_p8.npy,id,0.50178236
DX,dx_89_light_e5_p2.npy,id,0.47088557
DX,dx_8_occl_e5_p3.npy,id,1.1943762
DX,dx_90_light_e5_p3.npy,id,0.552544
DX,dx_91_light_e5_p8.npy,id,0.5980155
DX,dx_92_light_e5_p8.npy,id,0.74476343
DX,dx_93_light_e5_p3.npy,id,0.71602637
DX,dx_94_light_e5_p3.npy,id,0.99206704
DX,dx_95_light_e5_p3.npy,id,0.8107545
DX,dx_96_light_e5_p1.npy,id,1.017687
DX,dx_97_light_e5_p7.npy,id,1.9206753
DX,dx_98_light_e5_p9.npy,id,0.5101977
DX,dx_99_light_e5_p3.npy,id,0.53151023
DX,dx_9_occl_e5_p3.npy,ood,3.9810128
OX,ox_0_e5_p1.npy,id,0.7331251
OX,ox_10_e5_p6.npy,id,2.0825393
OX,ox_11_e5_p6.npy,id,1.8980681
OX,ox_12_e5_p6.npy,id,0.79347533
OX,ox_13_e5_p2.npy,id,0.45975995
OX,ox_14_e5_p9.npy,id,0.67528534
OX,ox_15_e5_p3.npy,id,0.82327616
OX,ox_16_e5_p3.npy,id,1.1194777
OX,ox_17_e5_p6.npy,id,0.9547417
OX,ox_18_e5_p7.npy,id,0.69577384
OX,ox_19_e5_p0.npy,id,0.9855692
OX,ox_1_e5_p3.npy,id,0.9133792
OX,ox_20_e5_p6.npy,id,0.4702754
OX,ox_21_e5_p6.npy,id,1.4484061
OX,ox_22_e5_p8.npy,id,0.6646174
OX,ox_23_e5_p9.npy,id,0.91635525
OX,ox_24_e5_p6.npy,id,0.6696496
OX,ox_25_e5_p6.npy,id,0.76798123
OX,ox_26_e5_p3.npy,id,0.7074313
OX,ox_27_e5_p4.npy,id,0.40774533
OX,ox_28_e5_p6.npy,id,0.7280643
OX,ox_29_e5_p3.npy,id,0.9329679
OX,ox_2_e5_p8.npy,id,0.9539954
OX,ox_30_e5_p3.npy,id,0.9235902
OX,ox_31_e5_p6.npy,id,1.0428176
OX,ox_32_e5_p6.npy,id,0.82622933
OX,ox_33_e5_p9.npy,id,1.6684622
OX,ox_34_e5_p6.npy,id,0.5902766
OX,ox_35_e5_p3.npy,id,0.6890613
OX,ox_36_e5_p6.npy,id,0.6484948
OX,ox_37_e5_p6.npy,id,1.2801363
OX,ox_38_e5_p3.npy,id,0.68713254
OX,ox_39_e5_p3.npy,id,0.38016552
OX,ox_3_e5_p6.npy,id,0.6571158
OX,ox_40_e5_p6.npy,id,1.6692779
OX,ox_41_e5_p7.npy,id,0.7875516
OX,ox_42_e5_p6.npy,id,0.50837696
OX,ox_43_e5_p6.npy,id,0.4790413
OX,ox_44_e5_p3.npy,id,0.67328966
OX,ox_45_e5_p1.npy,id,1.0321131
OX,ox_46_e5_p6.npy,id,0.4981423
OX,ox_47_e5_p6.npy,id,0.943264
OX,ox_48_e5_p6.npy,id,0.6683631
OX,ox_49_e5_p7.npy,id,1.0580531
OX,ox_4_e5_p9.npy,id,1.1802608
OX,ox_50_e5_p3.npy,id,0.8113442
OX,ox_51_e5_p6.npy,id,0.88928545
OX,ox_52_e5_p9.npy,id,0.7746794
OX,ox_53_e5_p6.npy,id,0.86654043
OX,ox_54_e5_p6.npy,id,0.82513714
OX,ox_55_e5_p3.npy,id,0.56157017
OX,ox_56_e5_p6.npy,id,0.8046567
OX,ox_57_e5_p9.npy,id,1.1563116
OX,ox_58_e5_p3.npy,id,0.6229679
OX,ox_59_e5_p9.npy,id,0.51192755
OX,ox_5_e5_p6.npy,id,0.39134833
OX,ox_60_e5_p7.npy,id,0.7551764
OX,ox_61_e5_p6.npy,id,0.85467935
OX,ox_62_e5_p6.npy,id,0.99345183
OX,ox_63_e5_p2.npy,id,0.81714654
OX,ox_64_e5_p9.npy,id,0.43631268
OX,ox_65_e5_p2.npy,id,0.79591346
OX,ox_66_e5_p3.npy,id,0.3368484
OX,ox_67_e5_p9.npy,id,0.46700013
OX,ox_68_e5_p8.npy,id,0.87193066
OX,ox_69_e5_p9.npy,id,0.41877118
OX,ox_6_e5_p9.npy,id,0.4511346
OX,ox_70_e5_p6.npy,id,0.72179914
OX,ox_71_e5_p6.npy,id,0.6244971
OX,ox_72_e5_p3.npy,id,0.73732364
OX,ox_73_e5_p8.npy,id,0.5560464
OX,ox_74_e5_p9.npy,id,0.8400643
OX,ox_75_e5_p6.npy,id,0.4374411
OX,ox_76_e5_p3.npy,id,1.2092162
OX,ox_77_e5_p6.npy,id,0.51802695
OX,ox_78_e5_p6.npy,id,0.8910068
OX,ox_79_e5_p8.npy,id,0.9354902
OX,ox_7_e5_p6.npy,id,0.6651781
OX,ox_80_e5_p3.npy,id,0.50140387
OX,ox_81_e5_p1.npy,id,0.32930273
OX,ox_82_e5_p3.npy,id,0.47859132
OX,ox_83_e5_p6.npy,id,0.8751224
OX,ox_84_e5_p6.npy,id,1.027558
OX,ox_85_e5_p4.npy,id,0.5015582
OX,ox_86_e5_p9.npy,id,0.7616484
OX,ox_87_e5_p9.npy,id,1.5433848
OX,ox_88_e5_p3.npy,id,0.48344058
OX,ox_89_e5_p6.npy,id,0.7982207
OX,ox_8_e5_p6.npy,id,0.87606543
OX,ox_90_e5_p3.npy,id,0.6621562
OX,ox_91_e5_p3.npy,id,0.5985752
OX,ox_92_e5_p3.npy,id,0.5133555
OX,ox_93_e5_p3.npy,id,0.699726
OX,ox_94_e5_p9.npy,id,0.50057435
OX,ox_95_e5_p3.npy,id,0.50093484
OX,ox_96_e5_p3.npy,id,1.3476288
OX,ox_97_e5_p3.npy,id,1.0013607
OX,ox_98_e5_p6.npy,id,0.6859782
OX,ox_99_e5_p6.npy,ood,4.1056137
OX,ox_9_e5_p3.npy,id,0.9875485
SV,sv_0_e5_p3.npy,id,0.5123947
SV,sv_10_e5_p8.npy,id,0.20764154
SV,sv_11_e5_p6.npy,id,0.2948011
SV,sv_12_e5_p7.npy,id,0.5483832
SV,sv_13_e5_p2.npy,id,0.8688329
SV,sv_14_e5_p3.npy,id,0.72638977
SV,sv_15_e5_p1.npy,id,0.2809747
SV,sv_16_e5_p7.npy,id,0.27786922
SV,sv_17_e5_p3.npy,id,0.39784425
SV,sv_18_e5_p3.npy,id,0.69056076
SV,sv_19_e5_p3.npy,id,0.29290533
SV,sv_1_e5_p6.npy,id,0.3740588
SV,sv_20_e5_p8.npy,id,0.32231477
SV,sv_21_e5_p6.npy,id,0.33224973
SV,sv_22_e5_p6.npy,id,0.42901257
SV,sv_23_e5_p2.npy,id,0.40180573
SV,sv_24_e5_p8.npy,id,1.0351617
SV,sv_25_e5_p8.npy,id,0.33827367
SV,sv_26_e5_p3.npy,id,0.556031
SV,sv_27_e5_p6.npy,id,0.83967125
SV,sv_28_e5_p1.npy,id,0.4184419
SV,sv_29_e5_p1.npy,id,0.6915203
SV,sv_2_e5_p3.npy,id,0.57792777
SV,sv_30_e5_p3.npy,id,0.53019613
SV,sv_31_e5_p9.npy,id,1.3039471
SV,sv_32_e5_p4.npy,id,0.37725806
SV,sv_33_e5_p3.npy,id,0.25562143
SV,sv_34_e5_p3.npy,id,0.7036054
SV,sv_35_e5_p3.npy,id,0.38285595
SV,sv_36_e5_p3.npy,id,0.47602594
SV,sv_37_e5_p3.npy,id,0.5682818
SV,sv_38_e5_p3.npy,ood,2.8012764
SV,sv_39_e5_p0.npy,id,1.1321648
SV,sv_3_e5_p3.npy,id,0.35131007
SV,sv_40_e5_p9.npy,id,0.47025424
SV,sv_41_e5_p3.npy,id,0.24396077
SV,sv_42_e5_p8.npy,id,0.3430397
SV,sv_43_e5_p2.npy,id,0.86965764
SV,sv_44_e5_p1.npy,id,0.21949697
SV,sv_45_e5_p2.npy,id,0.3686355
SV,sv_46_e5_p3.npy,id,0.29263473
SV,sv_47_e5_p9.npy,id,0.40844417
SV,sv_48_e5_p3.npy,id,0.4473855
SV,sv_49_e5_p8.npy,id,0.4473681
SV,sv_4_e5_p8.npy,id,0.24957712
SV,sv_50_e5_p8.npy,id,0.398111
SV,sv_51_e5_p0.npy,id,0.31722805
SV,sv_52_e5_p6.npy,id,0.23750913
SV,sv_53_e5_p8.npy,id,0.53731865
SV,sv_54_e5_p9.npy,id,0.2590064
SV,sv_55_e5_p3.npy,id,0.33543128
SV,sv_56_e5_p9.npy,id,0.22829512
SV,sv_57_e5_p8.npy,id,0.57159746
SV,sv_58_e5_p1.npy,id,0.7280859
SV,sv_59_e5_p3.npy,id,0.31191114
SV,sv_5_e5_p1.npy,id,0.60432076
SV,sv_60_e5_p1.npy,id,0.3040151
SV,sv_61_e5_p8.npy,id,0.33802646
SV,sv_62_e5_p1.npy,id,0.32551372
SV,sv_63_e5_p2.npy,id,0.49536365
SV,sv_64_e5_p4.npy,id,0.38532943
SV,sv_65_e5_p6.npy,id,0.45532066
SV,sv_66_e5_p9.npy,id,0.37890977
SV,sv_67_e5_p3.npy,id,0.5331643
SV,sv_68_e5_p4.npy,id,0.26804098
SV,sv_69_e5_p1.npy,id,0.7755363
SV,sv_6_e5_p6.npy,id,0.51669735
SV,sv_70_e5_p3.npy,id,0.34705225
SV,sv_71_e5_p1.npy,id,0.390932
SV,sv_72_e5_p3.npy,id,0.66094434
SV,sv_73_e5_p8.npy,id,0.51701003
SV,sv_74_e5_p2.npy,id,0.29094568
SV,sv_75_e5_p6.npy,id,0.56720316
SV,sv_76_e5_p3.npy,id,0.53985083
SV,sv_77_e5_p8.npy,id,0.3344024
SV,sv_78_e5_p7.npy,id,0.6797302
SV,sv_79_e5_p2.npy,id,0.2105154
SV,sv_7_e5_p8.npy,id,0.5644548
SV,sv_80_e5_p6.npy,id,1.017526
SV,sv_81_e5_p8.npy,id,0.56699365
SV,sv_82_e5_p3.npy,id,0.36416495
SV,sv_83_e5_p0.npy,id,0.4459555
SV,sv_84_e5_p1.npy,id,0.60003906
SV,sv_85_e5_p6.npy,id,0.27052027
SV,sv_86_e5_p3.npy,id,0.29549733
SV,sv_87_e5_p6.npy,id,0.5006764
SV,sv_88_e5_p3.npy,id,0.40614438
SV,sv_89_e5_p9.npy,id,0.70300704
SV,sv_8_e5_p1.npy,id,0.3152332
SV,sv_90_e5_p1.npy,id,0.36843598
SV,sv_91_e5_p8.npy,id,0.41411287
SV,sv_92_e5_p4.npy,id,0.32357
SV,sv_93_e5_p4.npy,id,0.35289878
SV,sv_94_e5_p6.npy,id,0.23932506
SV,sv_95_e5_p9.npy,id,0.9817066
SV,sv_96_e5_p3.npy,id,0.82084763
SV,sv_97_e5_p8.npy,id,0.5721039
SV,sv_98_e5_p6.npy,id,0.4408425
SV,sv_99_e5_p8.npy,id,0.3542437
SV,sv_9_e5_p1.npy,id,0.41222396
